Date,Cash Price,Basis,Fall Price,Fall Basis
2016-09-20,9.73,-0.17,9.64,-0.26
2016-09-21,9.59,-0.17,9.5,-0.26
2016-09-22,9.6,-0.17,9.51,-0.26
2016-09-23,9.32,-0.23,9.29,-0.26
2016-09-26,9.22,-0.23,9.19,-0.26
2016-09-27,9.3,-0.23,9.27,-0.26
2016-09-28,9.23,-0.23,9.2,-0.26
2016-09-29,9.26,-0.24,9.24,-0.26
2016-09-30,9.29,-0.25,9.19,-0.34
2016-10-03,9.43,-0.3,9.42,-0.3
2016-10-04,9.34,-0.3,9.37,-0.3
2016-10-05,9.27,-0.3,9.33,-0.3
2016-10-06,9.29,-0.3,9.32,-0.3
2016-10-07,9.27,-0.3,9.3,-0.3
2016-10-10,9.25,-0.3,9.32,-0.3
2016-10-11,9.24,-0.3,9.32,-0.3
2016-10-12,9.13,-0.33,9.25,-0.3
2016-10-13,9.21,-0.35,9.34,-0.3
2016-10-14,9.28,-0.35,9.39,-0.3
2016-10-17,9.43,-0.35,9.51,-0.3
2016-10-18,9.38,-0.35,9.56,-0.3
2016-10-19,9.52,-0.3,9.56,-0.3
2016-10-20,9.46,-0.3,9.51,-0.3
2016-10-21,9.53,-0.3,9.56,-0.3
2016-10-24,9.62,-0.3,9.62,-0.3
2016-10-25,9.61,-0.3,9.64,-0.3
2016-10-26,9.8,-0.3,9.74,-0.3
2016-10-27,9.84,-0.3,9.74,-0.3
2016-10-28,9.71,-0.3,9.64,-0.3
2016-10-31,9.72,-0.3,9.65,-0.3
2016-11-01,9.56,-0.28,9.53,-0.3
2016-11-02,9.49,-0.38,9.49,-0.3
2016-11-03,9.52,-0.38,9.52,-0.3
2016-11-04,9.53,-0.38,9.53,-0.3
2016-11-07,9.63,-0.36,9.58,-0.3
2016-11-08,9.75,-0.36,9.65,-0.3
2016-11-09,9.57,-0.34,9.56,-0.3
2016-11-10,9.64,-0.34,9.64,-0.3
2016-11-11,9.52,-0.34,9.54,-0.3
2016-11-14,9.54,-0.3,9.51,-0.3
2016-11-15,9.6,-0.3,9.56,-0.3
2016-11-16,9.6,-0.26,9.57,-0.3
2016-11-17,9.64,-0.26,9.63,-0.3
2016-11-18,9.68,-0.26,9.63,-0.3
2016-11-21,9.94,-0.26,9.8,-0.3
2016-11-22,10.04,-0.26,9.86,-0.3
2016-11-23,10.08,-0.26,9.87,-0.3
2016-11-25,10.2,-0.26,9.97,-0.3
2016-11-28,10.3,-0.26,10.04,-0.3
2016-11-29,10.13,-0.3,9.96,-0.3
2016-11-30,10.02,-0.3,9.88,-0.3
2016-12-01,10.0,-0.3,9.84,-0.3
2016-12-02,9.98,-0.3,9.85,-0.3
2016-12-05,10.14,-0.3,9.95,-0.3
2016-12-06,10.18,-0.3,9.98,-0.3
2016-12-07,10.19,-0.3,10.02,-0.3
2016-12-08,9.97,-0.3,9.83,-0.3
2016-12-09,10.08,-0.3,9.95,-0.3
2016-12-12,10.01,-0.3,9.92,-0.3
2016-12-13,9.98,-0.3,9.9,-0.3
2016-12-14,9.99,-0.25,9.86,-0.3
2016-12-15,10.04,-0.25,9.86,-0.3
2016-12-16,10.12,-0.25,9.9,-0.3
2016-12-19,9.97,-0.25,9.82,-0.3
2016-12-20,9.8,-0.25,9.67,-0.3
2016-12-21,9.82,-0.25,9.68,-0.3
2016-12-22,9.73,-0.22,9.58,-0.3
2016-12-23,9.67,-0.22,9.51,-0.3
2016-12-27,9.93,-0.22,9.9,-0.3
2016-12-28,9.85,-0.22,9.66,-0.3
2016-12-29,9.83,-0.3,9.64,-0.3
2016-12-30,9.74,-0.3,9.59,-0.3
2017-01-03,9.65,-0.3,9.53,-0.3
2017-01-04,9.85,-0.3,9.69,-0.3
2017-01-05,9.83,-0.3,9.66,-0.3
2017-01-06,9.65,-0.3,9.53,-0.3
2017-01-09,9.75,-0.3,9.64,-0.3
2017-01-10,9.86,-0.28,9.7,-0.3
2017-01-11,9.84,-0.28,9.68,-0.3
2017-01-12,10.12,-0.28,9.87,-0.3
2017-01-13,10.16,-0.3,9.89,-0.3
2017-01-17,10.39,-0.3,9.9,-0.3
2017-01-18,10.45,-0.3,9.98,-0.3
2017-01-19,10.35,-0.35,10.0,-0.3
2017-01-20,10.33,-0.35,9.99,-0.3
2017-01-23,10.23,-0.35,9.95,-0.3
2017-01-24,10.24,-0.35,9.96,-0.3
2017-01-25,10.2,-0.35,9.96,-0.3
2017-01-26,10.15,-0.35,9.93,-0.3
2017-01-27,10.14,-0.35,9.95,-0.3
2017-01-30,9.88,-0.35,9.74,-0.3
2017-01-31,9.9,-0.35,9.71,-0.3
2017-02-01,10.04,-0.33,9.82,-0.3
2017-02-02,10.01,-0.33,9.89,-0.3
2017-02-03,9.94,-0.33,9.8,-0.3
2017-02-06,10.03,-0.33,9.87,-0.3
2017-02-07,10.08,-0.35,9.9,-0.3
2017-02-08,10.24,-0.35,9.98,-0.3
2017-02-09,10.16,-0.35,9.96,-0.3
2017-02-10,10.24,-0.35,10.0,-0.3
2017-02-13,10.19,-0.35,9.97,-0.3
2017-02-14,10.15,-0.3,9.93,-0.3
2017-02-15,10.31,-0.3,10.04,-0.3
2017-02-16,10.14,-0.3,9.94,-0.3
2017-02-17,10.03,-0.3,9.88,-0.3
2017-02-21,9.96,-0.3,9.85,-0.3
2017-02-22,9.93,-0.3,9.84,-0.3
2017-02-23,9.82,-0.3,9.75,-0.3
2017-02-24,9.84,-0.3,9.77,-0.3
2017-02-27,9.81,-0.3,9.76,-0.3
2017-02-28,9.96,-0.4,9.88,-0.3
2017-03-01,10.12,-0.4,10.02,-0.3
2017-03-02,9.97,-0.4,9.92,-0.3
2017-03-03,9.98,-0.4,9.92,-0.3
2017-03-06,9.97,-0.4,9.92,-0.3
2017-03-07,9.9,-0.35,9.84,-0.3
2017-03-08,9.87,-0.35,9.8,-0.3
2017-03-09,9.76,-0.35,9.75,-0.3
2017-03-10,9.72,-0.35,9.7,-0.3
2017-03-12,9.71,-0.35,9.72,-0.3
2017-03-13,9.64,-0.35,9.65,-0.3
2017-03-14,9.64,-0.35,9.65,-0.3
2017-03-15,9.63,-0.35,9.63,-0.3
2017-03-16,9.67,-0.35,9.66,-0.3
2017-03-17,9.65,-0.35,9.64,-0.3
2017-03-20,9.65,-0.35,9.64,-0.3
2017-03-21,9.67,-0.35,9.68,-0.3
2017-03-22,9.65,-0.35,9.69,-0.3
2017-03-23,9.56,-0.35,9.61,-0.3
2017-03-24,9.36,-0.4,9.47,-0.3
2017-03-27,9.32,-0.4,9.41,-0.3
2017-03-28,9.34,-0.38,9.42,-0.3
2017-03-29,9.31,-0.38,9.38,-0.3
2017-03-30,9.25,-0.38,9.33,-0.3
2017-03-31,9.08,-0.38,9.24,-0.3
2017-04-03,9.03,-0.35,9.2,-0.3
2017-04-04,9.03,-0.35,9.19,-0.3
2017-04-05,9.09,-0.35,9.24,-0.3
2017-04-06,9.07,-0.35,9.21,-0.3
2017-04-07,9.07,-0.35,9.2,-0.3
2017-04-10,9.07,-0.35,9.2,-0.3
2017-04-11,9.04,-0.35,9.19,-0.3
2017-04-12,9.13,-0.35,9.26,-0.3
2017-04-13,9.21,-0.35,9.32,-0.3
2017-04-17,9.18,-0.35,9.32,-0.3
2017-04-18,9.11,-0.35,9.27,-0.3
2017-04-19,9.15,-0.35,9.28,-0.3
2017-04-20,9.12,-0.35,9.24,-0.3
2017-04-21,9.16,-0.35,9.3,-0.3
2017-04-24,9.26,-0.35,9.38,-0.3
2017-04-25,9.23,-0.32,9.32,-0.3
2017-04-26,9.16,-0.3,9.24,-0.3
2017-04-27,9.16,-0.3,9.24,-0.3
2017-04-28,9.15,-0.3,9.23,-0.3
2017-05-01,9.3,-0.4,9.35,-0.3
2017-05-02,9.29,-0.4,9.35,-0.3
2017-05-03,9.35,-0.4,9.4,-0.3
2017-05-04,9.34,-0.4,9.35,-0.3
2017-05-05,9.33,-0.4,9.37,-0.3
2017-05-08,9.25,-0.4,9.31,-0.3
2017-05-09,9.39,-0.35,9.38,-0.3
2017-05-10,9.35,-0.35,9.37,-0.3
2017-05-11,9.31,-0.35,9.34,-0.3
2017-05-12,9.28,-0.35,9.3,-0.3
2017-05-15,9.3,-0.35,9.31,-0.3
2017-05-16,9.41,-0.35,9.38,-0.3
2017-05-17,9.41,-0.35,9.38,-0.3
2017-05-18,9.1,-0.35,9.15,-0.3
2017-05-19,9.18,-0.35,9.22,-0.3
2017-05-22,9.22,-0.35,9.26,-0.3
2017-05-24,9.13,-0.35,9.18,-0.3
2017-05-25,9.05,-0.35,9.09,-0.3
2017-05-26,8.92,-0.35,8.99,-0.3
2017-05-30,8.78,-0.35,8.9,-0.3
2017-05-31,8.84,-0.32,8.88,-0.3
2017-06-01,8.8,-0.32,8.88,-0.3
2017-06-02,8.89,-0.32,8.96,-0.3
2017-06-05,8.95,-0.27,8.98,-0.3
2017-06-06,8.97,-0.27,9.02,-0.3
2017-06-07,9.02,-0.29,9.06,-0.3
2017-06-08,9.09,-0.29,9.17,-0.3
2017-06-09,9.13,-0.29,9.18,-0.3
2017-06-12,9.04,-0.27,9.08,-0.3
2017-06-13,9.06,-0.27,9.09,-0.3
2017-06-14,9.05,-0.27,9.09,-0.3
2017-06-15,9.08,-0.27,9.14,-0.3
2017-06-16,9.12,-0.27,9.2,-0.3
2017-06-19,9.11,-0.27,9.19,-0.3
2017-06-20,9.01,-0.27,9.09,-0.3
2017-06-21,8.92,-0.27,8.98,-0.3
2017-06-22,8.77,-0.27,8.83,-0.3
2017-06-23,8.8,-0.25,8.81,-0.3
2017-06-26,8.82,-0.25,8.84,-0.3
2017-06-27,8.86,-0.25,8.88,-0.3
2017-06-28,8.89,-0.25,8.92,-0.3
2017-06-29,8.91,-0.25,8.95,-0.3
2017-06-30,9.16,-0.31,9.25,-0.3
2017-07-03,9.39,-0.31,9.51,-0.3
2017-07-05,9.51,-0.31,9.64,-0.3
2017-07-06,9.55,-0.31,9.69,-0.3
2017-07-07,9.7,-0.31,9.86,-0.3
2017-07-10,9.94,-0.31,10.09,-0.3
2017-07-11,9.98,-0.31,10.13,-0.3
2017-07-12,9.88,-0.33,10.04,-0.3
2017-07-13,9.44,-0.32,9.58,-0.3
2017-07-14,9.58,-0.31,9.72,-0.3
2017-07-17,9.54,-0.31,9.68,-0.3
2017-07-18,9.59,-0.31,9.72,-0.3
2017-07-19,9.74,-0.26,9.83,-0.3
2017-07-20,9.87,-0.26,9.97,-0.3
2017-07-21,9.86,-0.23,9.92,-0.3
2017-07-24,9.75,-0.23,9.8,-0.3
2017-07-25,9.59,-0.23,9.63,-0.3
2017-07-26,9.66,-0.23,9.7,-0.3
2017-07-27,9.72,-0.23,9.78,-0.3
2017-07-28,9.77,-0.36,9.83,-0.3
2017-07-31,9.71,-0.36,9.77,-0.3
2017-08-01,9.36,-0.36,9.42,-0.3
2017-08-02,9.42,-0.36,9.48,-0.3
2017-08-03,9.27,-0.34,9.31,-0.3
2017-08-04,9.23,-0.34,9.27,-0.3
2017-08-07,9.36,-0.34,9.4,-0.3
2017-08-08,9.39,-0.34,9.43,-0.3
2017-08-09,9.39,-0.34,9.43,-0.3
2017-08-10,9.1,-0.3,9.1,-0.3
2017-08-11,9.15,-0.3,9.15,-0.3
2017-08-14,9.08,-0.3,9.08,-0.3
2017-08-15,8.94,-0.3,8.94,-0.3
2017-08-16,8.97,-0.28,8.95,-0.3
2017-08-17,9.05,-0.28,9.03,-0.3
2017-08-18,9.1,-0.28,9.08,-0.3
2017-08-21,9.11,-0.25,9.09,-0.3
2017-08-22,9.13,-0.25,9.08,-0.3
2017-08-23,9.13,-0.25,9.08,-0.3
2017-08-24,9.22,-0.25,9.17,-0.3
2017-08-25,9.2,-0.25,9.15,-0.3
2017-08-28,9.16,-0.25,9.11,-0.3
2017-08-29,9.12,-0.25,9.07,-0.3
2017-08-30,9.08,-0.25,9.03,-0.3
2017-08-31,9.23,-0.22,9.15,-0.3
2017-09-01,9.28,-0.22,9.2,-0.3
2017-09-05,9.47,-0.22,9.39,-0.3
2017-09-06,9.49,-0.22,9.41,-0.3
2017-09-07,9.42,-0.27,9.39,-0.3
2017-09-08,9.36,-0.26,9.32,-0.3
2017-09-11,9.34,-0.26,9.3,-0.3
2017-09-12,9.25,-0.26,9.21,-0.3
2017-09-13,9.35,-0.26,9.31,-0.3
2017-09-14,9.5,-0.26,9.46,-0.3
2017-09-15,9.43,-0.26,9.39,-0.3
2017-09-18,9.42,-0.26,9.38,-0.3
2017-09-19,9.36,-0.3,9.5,-0.3
2017-09-20,9.39,-0.3,9.53,-0.32
2017-09-21,9.4,-0.31,9.54,-0.32
2017-09-22,9.53,-0.31,9.64,-0.32
2017-09-25,9.38,-0.33,9.54,-0.32
2017-09-26,9.31,-0.33,9.49,-0.32
2017-09-27,9.33,-0.33,9.51,-0.32
2017-09-28,9.27,-0.33,9.46,-0.32
2017-09-29,9.3,-0.38,9.51,-0.32
2017-10-02,9.17,-0.4,9.43,-0.32
2017-10-03,9.15,-0.4,9.42,-0.32
2017-10-04,9.18,-0.4,9.45,-0.32
2017-10-05,9.28,-0.4,9.54,-0.32
2017-10-06,9.32,-0.4,9.57,-0.32
2017-10-09,9.27,-0.4,9.5,-0.32
2017-10-10,9.26,-0.4,9.5,-0.32
2017-10-11,9.25,-0.4,9.51,-0.32
2017-10-12,9.52,-0.4,9.72,-0.32
2017-10-13,9.6,-0.4,9.76,-0.32
2017-10-16,9.51,-0.4,9.7,-0.32
2017-10-17,9.45,-0.4,9.65,-0.32
2017-10-18,9.44,-0.4,9.65,-0.32
2017-10-19,9.47,-0.4,9.69,-0.32
2017-10-20,9.39,-0.4,9.63,-0.32
2017-10-23,9.41,-0.4,9.67,-0.32
2017-10-24,9.41,-0.35,9.62,-0.32
2017-10-25,9.41,-0.35,9.65,-0.32
2017-10-26,9.36,-0.35,9.62,-0.32
2017-10-27,9.4,-0.35,9.65,-0.32
2017-10-30,9.38,-0.35,9.65,-0.32
2017-10-31,9.42,-0.32,9.64,-0.32
2017-11-01,9.49,-0.42,9.68,-0.32
2017-11-02,9.57,-0.42,9.76,-0.32
2017-11-03,9.45,-0.42,9.67,-0.32
2017-11-06,9.52,-0.42,9.72,-0.32
2017-11-07,9.58,-0.38,9.72,-0.32
2017-11-08,9.61,-0.38,9.76,-0.32
2017-11-09,9.47,-0.38,9.67,-0.32
2017-11-10,9.49,-0.38,9.67,-0.32
2017-11-13,9.36,-0.38,9.56,-0.32
2017-11-14,9.3,-0.38,9.49,-0.32
2017-11-15,9.38,-0.38,9.56,-0.32
2017-11-16,9.34,-0.38,9.54,-0.32
2017-11-17,9.53,-0.38,9.69,-0.32
2017-11-20,9.54,-0.36,9.7,-0.32
2017-11-21,9.53,-0.36,9.69,-0.32
2017-11-22,9.61,-0.36,9.75,-0.32
2017-11-24,9.57,-0.36,9.73,-0.32
2017-11-27,9.6,-0.36,9.74,-0.32
2017-11-28,9.57,-0.36,9.74,-0.32
2017-11-29,9.57,-0.36,9.73,-0.32
2017-11-30,9.52,-0.34,9.69,-0.32
2017-12-01,9.6,-0.34,9.77,-0.32
2017-12-04,9.65,-0.34,9.8,-0.32
2017-12-05,9.75,-0.34,9.87,-0.32
2017-12-06,9.7,-0.33,9.83,-0.32
2017-12-07,9.59,-0.33,9.73,-0.32
2017-12-08,9.57,-0.33,9.73,-0.32
2017-12-11,9.5,-0.33,9.67,-0.32
2017-12-12,9.43,-0.33,9.63,-0.32
2017-12-13,9.46,-0.33,9.66,-0.32
2017-12-14,9.36,-0.32,9.56,-0.32
2017-12-15,9.36,-0.31,9.56,-0.32
2017-12-18,9.31,-0.31,9.51,-0.32
2017-12-19,9.25,-0.31,9.45,-0.32
2017-12-20,9.23,-0.31,9.44,-0.32
2017-12-21,9.18,-0.31,9.4,-0.32
2017-12-22,9.19,-0.31,9.41,-0.32
2017-12-26,9.28,-0.31,9.49,-0.32
2017-12-27,9.25,-0.31,9.48,-0.32
2017-12-28,9.16,-0.41,9.41,-0.32
2017-12-29,9.21,-0.41,9.44,-0.32
2018-01-02,9.24,-0.41,9.47,-0.35
2018-01-03,9.29,-0.4,9.51,-0.35
2018-01-04,9.3,-0.38,9.49,-0.35
2018-01-05,9.33,-0.38,9.5,-0.35
2018-01-08,9.29,-0.38,9.49,-0.35
2018-01-09,9.26,-0.38,9.48,-0.35
2018-01-10,9.18,-0.37,9.39,-0.35
2018-01-11,9.13,-0.37,9.37,-0.35
2018-01-12,9.25,-0.36,9.49,-0.35
2018-01-16,9.32,-0.36,9.54,-0.35
2018-01-17,9.33,-0.36,9.54,-0.35
2018-01-18,9.37,-0.36,9.59,-0.35
2018-01-19,9.41,-0.36,9.61,-0.35
2018-01-22,9.48,-0.36,9.66,-0.35
2018-01-23,9.5,-0.36,9.67,-0.35
2018-01-24,9.56,-0.36,9.73,-0.35
2018-01-25,9.56,-0.36,9.72,-0.35
2018-01-26,9.5,-0.36,9.68,-0.35
2018-01-29,9.56,-0.36,9.73,-0.35
2018-01-30,9.64,-0.36,9.79,-0.35
2018-01-31,9.6,-0.36,9.78,-0.33
2018-02-01,9.49,-0.36,9.72,-0.33
2018-02-02,9.43,-0.36,9.66,-0.33
2018-02-05,9.34,-0.36,9.59,-0.33
2018-02-06,9.5,-0.36,9.73,-0.33
2018-02-07,9.47,-0.36,9.68,-0.33
2018-02-08,9.52,-0.36,9.72,-0.33
2018-02-09,9.47,-0.36,9.67,-0.33
2018-02-12,9.67,-0.35,9.81,-0.33
2018-02-13,9.78,-0.34,9.86,-0.33
2018-02-14,9.83,-0.34,9.87,-0.33
2018-02-15,9.9,-0.34,9.91,-0.33
2018-02-16,9.88,-0.34,9.89,-0.33
2018-02-20,9.93,-0.34,9.92,-0.33
2018-02-21,10.0,-0.34,9.95,-0.33
2018-02-22,9.95,-0.37,9.95,-0.33
2018-02-23,9.99,-0.37,9.95,-0.33
2018-02-26,9.97,-0.37,9.98,-0.33
2018-02-27,10.04,-0.46,9.99,-0.33
2018-02-28,10.11,-0.45,9.99,-0.33
2018-03-01,10.23,-0.45,10.05,-0.33
2018-03-02,10.26,-0.45,10.04,-0.33
2018-03-05,10.33,-0.45,10.09,-0.33
2018-03-06,10.3,-0.45,10.13,-0.33
2018-03-07,10.2,-0.45,10.12,-0.33
2018-03-08,10.19,-0.45,10.12,-0.33
2018-03-09,9.94,-0.45,9.97,-0.33
2018-03-12,9.96,-0.45,10.03,-0.33
2018-03-13,10.04,-0.45,10.11,-0.33
2018-03-14,9.87,-0.45,9.96,-0.33
2018-03-15,9.96,-0.45,10.01,-0.33
2018-03-16,10.05,-0.45,10.08,-0.33
2018-03-19,9.78,-0.45,9.9,-0.33
2018-03-20,9.83,-0.45,9.92,-0.33
2018-03-21,9.85,-0.45,9.93,-0.33
2018-03-22,9.85,-0.45,9.94,-0.33
2018-03-23,9.83,-0.45,9.94,-0.33
2018-03-26,9.81,-0.45,9.93,-0.33
2018-03-27,9.75,-0.45,9.88,-0.33
2018-03-28,9.73,-0.45,9.84,-0.33
2018-03-29,9.98,-0.47,10.15,-0.33
2018-04-02,9.89,-0.47,10.07,-0.33
2018-04-03,9.93,-0.45,10.09,-0.33
2018-04-04,9.68,-0.47,9.87,-0.35
2018-04-05,9.92,-0.39,10.0,-0.34
2018-04-06,9.95,-0.39,9.99,-0.34
2018-04-09,10.08,-0.39,10.09,-0.34
2018-04-10,10.13,-0.37,10.15,-0.33
2018-04-11,10.11,-0.37,10.14,-0.33
2018-04-12,10.23,-0.38,10.21,-0.33
2018-04-13,10.16,-0.38,10.17,-0.33
2018-04-16,10.04,-0.38,10.07,-0.33
2018-04-17,10.08,-0.38,10.12,-0.33
2018-04-18,10.04,-0.38,10.13,-0.33
2018-04-19,9.99,-0.38,10.1,-0.33
2018-04-20,9.92,-0.37,10.02,-0.33
2018-04-23,9.84,-0.37,9.95,-0.33
2018-04-24,9.85,-0.37,9.96,-0.33
2018-04-26,9.91,-0.37,10.0,-0.33
2018-04-27,10.09,-0.36,10.14,-0.33
2018-04-30,10.01,-0.48,10.12,-0.33
2018-05-01,10.05,-0.48,10.18,-0.33
2018-05-02,9.95,-0.48,10.08,-0.33
2018-05-03,10.05,-0.48,10.17,-0.33
2018-05-04,9.91,-0.46,10.04,-0.33
2018-05-07,9.66,-0.46,9.85,-0.33
2018-05-08,9.74,-0.46,9.92,-0.33
2018-05-09,9.7,-0.46,9.91,-0.33
2018-05-10,9.75,-0.46,9.98,-0.33
2018-05-11,9.57,-0.46,9.81,-0.33
2018-05-14,9.74,-0.44,9.9,-0.33
2018-05-15,9.77,-0.42,9.92,-0.33
2018-05-16,9.58,-0.42,9.77,-0.32
2018-05-17,9.53,-0.42,9.72,-0.32
2018-05-18,9.57,-0.42,9.76,-0.32
2018-05-21,9.83,-0.42,10.02,-0.32
2018-05-22,9.89,-0.42,10.07,-0.32
2018-05-23,9.97,-0.42,10.17,-0.32
2018-05-24,9.94,-0.42,10.16,-0.32
2018-05-25,10.0,-0.42,10.22,-0.32
2018-05-29,9.89,-0.42,10.11,-0.32
2018-05-30,9.81,-0.42,10.05,-0.32
2018-05-31,9.77,-0.42,10.02,-0.32
2018-06-01,9.83,-0.38,10.06,-0.32
2018-06-04,9.64,-0.38,9.88,-0.32
2018-06-05,9.63,-0.38,9.89,-0.32
2018-06-06,9.56,-0.38,9.82,-0.32
2018-06-07,9.36,-0.38,9.63,-0.32
2018-06-08,9.31,-0.38,9.58,-0.32
2018-06-11,9.16,-0.38,9.42,-0.32
2018-06-12,9.16,-0.38,9.43,-0.32
2018-06-13,8.98,-0.38,9.27,-0.32
2018-06-14,8.9,-0.37,9.18,-0.32
2018-06-15,8.69,-0.37,8.99,-0.32
2018-06-18,8.72,-0.37,9.0,-0.32
2018-06-19,8.52,-0.37,8.79,-0.32
2018-06-20,8.54,-0.36,8.79,-0.32
2018-06-21,8.46,-0.35,8.7,-0.32
2018-06-22,8.6,-0.35,8.84,-0.32
2018-06-25,8.4,-0.35,8.64,-0.32
2018-06-26,8.32,-0.35,8.56,-0.32
2018-06-27,8.33,-0.35,8.57,-0.32
2018-06-28,8.26,-0.35,8.52,-0.32
2018-06-29,8.24,-0.35,8.48,-0.32
2018-07-02,8.14,-0.4,8.49,-0.32
2018-07-03,8.13,-0.35,8.32,-0.32
2018-07-05,8.04,-0.35,8.24,-0.32
2018-07-06,8.45,-0.33,8.63,-0.32
2018-07-09,8.23,-0.33,8.4,-0.32
2018-07-10,8.24,-0.32,8.4,-0.32
2018-07-11,8.01,-0.32,8.16,-0.32
2018-07-12,8.02,-0.32,8.17,-0.32
2018-07-13,7.87,-0.32,8.02,-0.32
2018-07-16,7.98,-0.32,8.14,-0.32
2018-07-17,8.08,-0.32,8.23,-0.32
2018-07-18,8.1,-0.32,8.26,-0.32
2018-07-19,8.14,-0.32,8.3,-0.32
2018-07-20,8.18,-0.32,8.33,-0.32
2018-07-23,8.16,-0.32,8.31,-0.32
2018-07-24,8.26,-0.32,8.41,-0.32
2018-07-25,8.31,-0.3,8.44,-0.32
2018-07-26,8.31,-0.3,8.43,-0.33
2018-07-27,8.41,-0.3,8.52,-0.33
2018-07-30,8.45,-0.3,8.58,-0.33
2018-07-31,8.78,-0.41,8.86,-0.33
2018-08-01,8.61,-0.41,8.68,-0.34
2018-08-02,8.57,-0.41,8.64,-0.34
2018-08-03,8.61,-0.41,8.68,-0.34
2018-08-06,8.53,-0.41,8.6,-0.34
2018-08-07,8.65,-0.41,8.72,-0.34
2018-08-08,8.7,-0.41,8.77,-0.34
2018-08-09,8.63,-0.41,8.7,-0.34
2018-08-10,8.21,-0.41,8.28,-0.34
2018-08-13,8.27,-0.42,8.33,-0.36
2018-08-14,8.38,-0.42,8.44,-0.36
2018-08-15,8.27,-0.42,8.31,-0.38
2018-08-16,8.53,-0.44,8.57,-0.4
2018-08-17,8.49,-0.44,8.53,-0.4
2018-08-20,8.49,-0.44,8.53,-0.4
2018-08-21,8.42,-0.44,8.45,-0.41
2018-08-22,8.26,-0.44,8.23,-0.47
2018-08-23,8.1,-0.44,8.07,-0.47
2018-08-24,8.11,-0.44,8.08,-0.47
2018-08-27,8.04,-0.44,8.01,-0.47
2018-08-28,7.89,-0.44,7.89,-0.47
2018-08-29,7.86,-0.5,7.86,-0.5
2018-08-30,7.82,-0.5,7.82,-0.5
2018-08-31,7.94,-0.5,7.94,-0.5
2018-09-04,7.94,-0.5,8.58,-0.4
2018-09-05,7.88,-0.5,8.53,-0.4
2018-09-06,7.89,-0.5,8.55,-0.4
2018-09-07,7.94,-0.5,8.59,-0.4
2018-09-10,7.95,-0.5,8.59,-0.4
2018-09-11,7.82,-0.5,8.46,-0.4
2018-09-12,7.9,-0.5,8.56,-0.4
2018-09-13,7.78,-0.55,8.51,-0.4
2018-09-14,7.74,-0.57,8.52,-0.4
2018-09-17,7.64,-0.6,8.49,-0.4
2018-09-18,7.54,-0.6,8.41,-0.4
2018-09-19,7.7,-0.6,8.52,-0.4
2018-09-20,7.9,-0.6,8.72,-0.4
2018-09-21,7.82,-0.65,8.68,-0.45
2018-09-24,7.76,-0.65,8.66,-0.45
2018-09-25,7.81,-0.65,8.68,-0.45
2018-09-26,7.85,-0.65,8.7,-0.45
2018-09-27,7.9,-0.65,8.75,-0.45
2018-09-28,7.81,-0.65,8.67,-0.45
2018-10-01,7.93,-0.65,8.78,-0.45
2018-10-02,8.01,-0.65,8.87,-0.45
2018-10-03,7.97,-0.65,8.84,-0.45
2018-10-04,7.94,-0.65,8.82,-0.45
2018-10-05,8.04,-0.65,8.9,-0.45
2018-10-08,8.05,-0.65,8.89,-0.45
2018-10-09,7.95,-0.65,8.83,-0.45
2018-10-10,7.87,-0.65,8.73,-0.45
2018-10-11,7.93,-0.65,8.8,-0.45
2018-10-12,8.03,-0.65,8.87,-0.45
2018-10-15,8.27,-0.65,9.07,-0.45
2018-10-16,8.2,-0.65,9.01,-0.45
2018-10-17,8.21,-0.65,9.0,-0.45
2018-10-18,7.99,-0.65,8.8,-0.45
2018-10-19,7.92,-0.65,8.73,-0.45
2018-10-22,7.94,-0.65,8.75,-0.45
2018-10-23,7.93,-0.65,8.76,-0.45
2018-10-24,7.85,-0.65,8.71,-0.45
2018-10-25,7.77,-0.65,8.63,-0.45
2018-10-26,7.8,-0.65,8.65,-0.45
2018-10-29,7.74,-0.65,8.61,-0.45
2018-10-30,7.74,-0.6,8.56,-0.45
2018-10-31,7.79,-0.6,8.59,-0.45
2018-11-01,8.17,-0.65,8.84,-0.45
2018-11-02,8.23,-0.65,8.88,-0.45
2018-11-05,8.21,-0.65,8.9,-0.45
2018-11-06,8.19,-0.65,8.89,-0.45
2018-11-07,8.15,-0.6,8.85,-0.45
2018-11-08,8.19,-0.6,8.86,-0.45
2018-11-09,8.27,-0.6,8.92,-0.45
2018-11-12,8.23,-0.6,8.9,-0.45
2018-11-13,8.23,-0.55,8.85,-0.45
2018-11-14,8.29,-0.55,8.91,-0.45
2018-11-15,8.34,-0.55,8.92,-0.45
2018-11-16,8.37,-0.55,8.92,-0.45
2018-11-19,8.19,-0.55,8.77,-0.45
2018-11-20,8.26,-0.55,8.84,-0.45
2018-11-21,8.28,-0.55,8.86,-0.45
2018-11-23,8.26,-0.55,8.86,-0.45
2018-11-25,8.36,-0.55,8.93,-0.45
2018-11-26,8.07,-0.55,8.71,-0.45
2018-11-27,8.21,-0.55,8.82,-0.45
2018-11-29,8.32,-0.55,8.88,-0.45
2018-11-30,8.4,-0.55,8.94,-0.45
2018-12-03,8.51,-0.55,9.05,-0.45
2018-12-04,8.57,-0.55,9.11,-0.45
2018-12-05,8.59,-0.55,9.12,-0.45
2018-12-06,8.55,-0.55,9.1,-0.45
